"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Australia Free 68. Battle Nations - Z2Live, Inc http://t.co/6wbNHWTfEX #Mac #iTunes #Apps #Apple",FALSE,0,NA,2014-11-16 23:12:59,FALSE,NA,"534121985626734594",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">Top 10 Mac App</a>","itmacapprank",0,FALSE,FALSE,NA,NA
"Japan 90. Love Story - 安室奈美恵 http://t.co/7TCfGSSXnZ #Music #Video #iTunes #iPhone #Apple #Mac",FALSE,0,NA,2014-11-16 23:12:59,FALSE,NA,"534121984460722176",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">Top 10 Music Video</a>","itmvideorank",0,FALSE,FALSE,NA,NA
"RT @itmvideorank: Australia 31. Live Louder - Nathaniel http://t.co/BZzLjLPYk0 #Music #Video #iTunes #iPhone #Apple #Mac",FALSE,0,NA,2014-11-16 23:12:50,FALSE,NA,"534121949723897856",NA,"<a href=""http://www.bbotmaker.com/"" rel=""nofollow"">BBotMaker - Bot à mots-clés</a>","Australia_RT",1,TRUE,FALSE,NA,NA
"Japan 91. THE BEST “Blue” - Kalafina http://t.co/Fnapn5jpOd #Music #iTunes #iPhone #Apple",FALSE,0,NA,2014-11-16 23:12:50,FALSE,NA,"534121946544209920",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">iTunes Top Albums</a>","mitarank",0,FALSE,FALSE,NA,NA
"Japan 98. world's end, girl's rondo - 分島花音 http://t.co/3JHqXY8rSd #Music #iTunes #iPhone #Apple",FALSE,0,NA,2014-11-16 23:12:42,FALSE,NA,"534121913732177920",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">iTunes Store Top 10 Songs</a>","mitrank",0,FALSE,FALSE,NA,NA
"Australia 49. The Secret to Success (Unabridged) - Eric Thomas http://t.co/2LrcCwOwA6 #AudioBooks #iTunes #iPhone #Apple",FALSE,0,NA,2014-11-16 23:12:37,FALSE,NA,"534121891993100288",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">Top 10 AudioBooks</a>","itabrank",0,FALSE,FALSE,NA,NA
"Australia 39. Rise &amp; Fall - Justice Crew http://t.co/3cglzevDav #Music #iTunes #iPhone #Apple",FALSE,0,NA,2014-11-16 23:12:34,FALSE,NA,"534121880894967808",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">iTunes Store Top 10 Songs</a>","mitrank",0,FALSE,FALSE,NA,NA
"Japan Free 38. Friends Note - KDDI CORPORATION http://t.co/gNxbfNx1FW #iTunes #iPhone #Apps #Apple",FALSE,0,NA,2014-11-16 23:12:32,FALSE,NA,"534121873135505410",NA,"<a href=""http://sas.pt106.net"" rel=""nofollow"">iPhone アプリ ランキング 日本</a>","apprankjp",0,FALSE,FALSE,NA,NA
"Australia 31. Live Louder - Nathaniel http://t.co/BZzLjLPYk0 #Music #Video #iTunes #iPhone #Apple #Mac",FALSE,1,NA,2014-11-16 23:12:31,FALSE,NA,"534121866911174657",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">Top 10 Music Video</a>","itmvideorank",1,FALSE,FALSE,NA,NA
"Australia Courses 30. Astronomy: Frontiers and Controversies - Yale University http://t.co/C223gZYKYe #iTunesU #iTunes #iPhone #Apple #Mac",FALSE,0,NA,2014-11-16 23:12:22,FALSE,NA,"534121830634618881",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">Top 10 iTunes U</a>","iturank",0,FALSE,FALSE,NA,NA
"#Apple #presenta una #app que permite hacer #fotos de cualquier #impreso y #traducr el #texto para que puedas #oírlo,http://t.co/fEZyyK8myG",FALSE,0,NA,2014-11-16 23:12:01,FALSE,NA,"534121743515131905",NA,"<a href=""http://nicuez.neurs.net/l/es"" rel=""nofollow"">Daniel Nueva Aplicacion</a>","NicuezCarol",0,FALSE,FALSE,NA,NA
"Australia 33. The Very Best - INXS http://t.co/OVE1Hs0QT3 #Music #iTunes #iPhone #Apple",FALSE,1,NA,2014-11-16 23:12:00,FALSE,NA,"534121736552189952",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">iTunes Top Albums</a>","mitarank",0,FALSE,FALSE,NA,NA
"Australia 79. Design Matters with Debbie Millman: 2009-2014 - Design Observer http://t.co/JdWuj6xXID #Podcast #iTunes #iPhone #Apple",FALSE,1,NA,2014-11-16 23:11:59,FALSE,NA,"534121731682611200",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">Top 10 Podcast</a>","itpcastrank",0,FALSE,FALSE,NA,NA
"Australia Free 69. Photo Transfer App - ERCLab, LLC http://t.co/t2hFoLnFkm #Mac #iTunes #Apps #Apple",FALSE,0,NA,2014-11-16 23:11:58,FALSE,NA,"534121731388997632",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">Top 10 Mac App</a>","itmacapprank",0,FALSE,FALSE,NA,NA
"Japan 91. 冬物語 - 三代目 J Soul Brothers from EXILE TRIBE http://t.co/OPjTEf7SdE #Music #Video #iTunes #iPhone #Apple #Mac",FALSE,0,NA,2014-11-16 23:11:58,FALSE,NA,"534121730248151040",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">Top 10 Music Video</a>","itmvideorank",0,FALSE,FALSE,NA,NA
"#designdepartment at #Cologne #fashion #days ! #apple #fashion #design #düsseldof #students #academy #design #college http://t.co/THpyNpn27a",FALSE,0,NA,2014-11-16 23:11:57,FALSE,NA,"534121726800842752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DesignDeptDssd",0,FALSE,FALSE,NA,NA
"決めた! iPhoneはもう買わない。だからSONYはXperiaZ3-X出しなさい(永江一石) - BLOGOS（ブロゴス）←酷いな。考えるかぁ〜ダメな時の #Apple を支えてきた一人なんだけどな。自称 http://t.co/HP8lxDSqiQ",FALSE,0,NA,2014-11-16 23:11:53,FALSE,NA,"534121707959635968",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","yoro422",0,FALSE,FALSE,NA,NA
"My macbook pro will be my last #apple PC

will go #linux next
Apple Disables Trim Support On 3rd Party SSDs In OS X http://t.co/lSOAD9Ehf7",FALSE,3,NA,2014-11-16 23:11:52,FALSE,NA,"534121706039025664",NA,"<a href=""http://www.myplume.com/"" rel=""nofollow"">Plume for Android</a>","bluebeard",0,FALSE,FALSE,NA,NA
"Japan Courses 90. Life in the Universe - The Ohio State University http://t.co/AghJEvr8bl #iTunesU #iTunes #iPhone #Apple #Mac",FALSE,0,NA,2014-11-16 23:11:51,FALSE,NA,"534121701290696705",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">Top 10 iTunes U</a>","iturank",0,FALSE,FALSE,NA,NA
"RT @cala: Lista la nueva edición de @Cala 3.0 gratis para ti en #Apple y #Android con el #CalAniversario http://t.co/tVRRbcJFyZ http://t.co…",FALSE,0,NA,2014-11-16 23:11:50,FALSE,NA,"534121695842689024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","g28_a",5,TRUE,FALSE,NA,NA
"Japan 92. ディズニー ジャズ・アルバム ~ビッグバンド・ナウ!~ - Various Artists http://t.co/tOfSuZGBhV #Music #iTunes #iPhone #Apple",FALSE,0,NA,2014-11-16 23:11:49,FALSE,NA,"534121692113563649",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">iTunes Top Albums</a>","mitarank",0,FALSE,FALSE,NA,NA
"Japan 99. All I Want For Christmas Is You - マライア・キャリー http://t.co/A1uL1RzQ7C #Music #iTunes #iPhone #Apple",FALSE,0,NA,2014-11-16 23:11:41,FALSE,NA,"534121659498651648",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">iTunes Store Top 10 Songs</a>","mitrank",0,FALSE,FALSE,NA,NA
"Australia Paid 30. Random Heroes 3 - Ravenous Games Inc. http://t.co/kOcdBFRhWr #iTunes #iPhone #Apps #Apple",FALSE,0,NA,2014-11-16 23:11:39,FALSE,NA,"534121649356808193",NA,"<a href=""http://sas.pt106.net"" rel=""nofollow"">iPhone アプリ ランキング 日本</a>","apprankjp",0,FALSE,FALSE,NA,NA
"Australia 50. The Narrow Road to the Deep North (Unabridged) - Richard Flanagan http://t.co/SUffGkJAPO #AudioBooks #iTunes #iPhone #Apple",FALSE,0,NA,2014-11-16 23:11:36,FALSE,NA,"534121637533057024",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">Top 10 AudioBooks</a>","itabrank",0,FALSE,FALSE,NA,NA
"Australia 60. Europa Report - Sebastian Cordero http://t.co/oZ8wFtfJ1i #Movies #iTunes #iPhone #Apple",FALSE,0,NA,2014-11-16 23:11:34,FALSE,NA,"534121628012007424",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">Top 10 Movies</a>","itmovierank",0,FALSE,FALSE,NA,NA
"Australia 40. When I Find Love Again - James Blunt http://t.co/urv0kMZJa2 #Music #iTunes #iPhone #Apple",FALSE,0,NA,2014-11-16 23:11:33,FALSE,NA,"534121626665623552",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">iTunes Store Top 10 Songs</a>","mitrank",0,FALSE,FALSE,NA,NA
"Japan Free 39. モンスト攻略 - AppBank Inc. http://t.co/TOQ0LfpN0H #iTunes #iPhone #Apps #Apple",FALSE,0,NA,2014-11-16 23:11:32,FALSE,NA,"534121619048775682",NA,"<a href=""http://sas.pt106.net"" rel=""nofollow"">iPhone アプリ ランキング 日本</a>","apprankjp",0,FALSE,FALSE,NA,NA
"Australia 32. Let's Get Ridiculous - Redfoo http://t.co/53f7ndLQpw #Music #Video #iTunes #iPhone #Apple #Mac",FALSE,0,NA,2014-11-16 23:11:30,FALSE,NA,"534121612719570944",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">Top 10 Music Video</a>","itmvideorank",0,FALSE,FALSE,NA,NA
"#iPhone #App #[audio #select] #oral #English #8000 #words - #Education #review #of #apple #ipad #mini #where",FALSE,0,NA,2014-11-16 23:11:28,FALSE,NA,"534121605824512000",NA,"<a href=""https://twitter.com/"" rel=""nofollow"">Create Wordl Eart</a>","cristina_john77",0,FALSE,FALSE,NA,NA
"Australia Courses 31. Integrating iPads into the Classroom - Union University http://t.co/eZ6ufxAnVH #iTunesU #iTunes #iPhone #Apple #Mac",FALSE,0,NA,2014-11-16 23:11:21,FALSE,NA,"534121576124264448",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">Top 10 iTunes U</a>","iturank",0,FALSE,FALSE,NA,NA
"IPhone 6 plus is just brilliant so far!!
#apple #iPhone6 #iPhone6Plus #loveit",FALSE,1,NA,2014-11-16 23:11:05,FALSE,NA,"534121509095493632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","1990mitchell_",0,FALSE,FALSE,NA,NA
"Australia 34. This Is All Yours - alt-J http://t.co/b774diU3qD #Music #iTunes #iPhone #Apple",FALSE,0,NA,2014-11-16 23:10:59,FALSE,NA,"534121482205401088",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">iTunes Top Albums</a>","mitarank",0,FALSE,FALSE,NA,NA
"Technofile: My computer choked on Apple's Yosemite - The Post-Standard… http://t.co/drUzEI9PXq #GeeksUnion #Apple",FALSE,0,NA,2014-11-16 23:10:58,FALSE,NA,"534121477528764416",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","geeksunion",0,FALSE,FALSE,NA,NA
"Australia 80. youarenotsosmart - youarenotsosmart http://t.co/MUCdzfZ4Cy #Podcast #iTunes #iPhone #Apple",FALSE,0,NA,2014-11-16 23:10:58,FALSE,NA,"534121477482631168",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">Top 10 Podcast</a>","itpcastrank",0,FALSE,FALSE,NA,NA
"Australia Free 70. Countdowns - Widget for counting days left to events - Martin Stemmle http://t.co/YjDK9zwd5I #Mac #iTunes #Apps #Apple",FALSE,0,NA,2014-11-16 23:10:58,FALSE,NA,"534121476845092864",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">Top 10 Mac App</a>","itmacapprank",0,FALSE,FALSE,NA,NA
"Japan 92. Go my way - 三代目 J Soul Brothers http://t.co/SiDn76aUx3 #Music #Video #iTunes #iPhone #Apple #Mac",FALSE,0,NA,2014-11-16 23:10:58,FALSE,NA,"534121476161417216",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">Top 10 Music Video</a>","itmvideorank",0,FALSE,FALSE,NA,NA
"Japan Courses 91. English III : Identity and Society - Foxcroft Academy http://t.co/V0JCFwL31F #iTunesU #iTunes #iPhone #Apple #Mac",FALSE,0,NA,2014-11-16 23:10:51,FALSE,NA,"534121446847414273",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">Top 10 iTunes U</a>","iturank",0,FALSE,FALSE,NA,NA
"Japan 93. 残響リファレンス - ONE OK ROCK http://t.co/2qzkioZZ6A #Music #iTunes #iPhone #Apple",FALSE,0,NA,2014-11-16 23:10:48,FALSE,NA,"534121437875818496",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">iTunes Top Albums</a>","mitarank",0,FALSE,FALSE,NA,NA
"Japan 100. 恋音と雨空 - AAA http://t.co/FZi2nQx9Hn #Music #iTunes #iPhone #Apple",FALSE,0,NA,2014-11-16 23:10:41,FALSE,NA,"534121405130895363",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">iTunes Store Top 10 Songs</a>","mitrank",0,FALSE,FALSE,NA,NA
"Australia Paid 31. Rooster Teeth vs. Zombiens - Team Chaos LLC http://t.co/2z2a75G2Me #iTunes #iPhone #Apps #Apple",FALSE,0,NA,2014-11-16 23:10:38,FALSE,NA,"534121395144241153",NA,"<a href=""http://sas.pt106.net"" rel=""nofollow"">iPhone アプリ ランキング 日本</a>","apprankjp",0,FALSE,FALSE,NA,NA
"Australia 51. Personal (Unabridged) - Lee Child http://t.co/bTtHx64F4H #AudioBooks #iTunes #iPhone #Apple",FALSE,0,NA,2014-11-16 23:10:35,FALSE,NA,"534121383316299776",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">Top 10 AudioBooks</a>","itabrank",0,FALSE,FALSE,NA,NA
"Australia 61. Grease - Randal Kleiser http://t.co/Trad9NSUyM #Movies #iTunes #iPhone #Apple",FALSE,0,NA,2014-11-16 23:10:33,FALSE,NA,"534121373774266368",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">Top 10 Movies</a>","itmovierank",0,FALSE,FALSE,NA,NA
"Australia 41. This Is How We Do - Katy Perry http://t.co/iG7OhrzjK4 #Music #iTunes #iPhone #Apple",FALSE,0,NA,2014-11-16 23:10:33,FALSE,NA,"534121372545327105",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">iTunes Store Top 10 Songs</a>","mitrank",0,FALSE,FALSE,NA,NA
"Japan Free 40. サクサクMusicBox アーティスト丸ごと聴き放題！音楽聴き放題の音楽プレイヤー - AppAge Limited http://t.co/RjSLdvCoIE #iTunes #iPhone #Apps #Apple",FALSE,0,NA,2014-11-16 23:10:31,FALSE,NA,"534121364865552385",NA,"<a href=""http://sas.pt106.net"" rel=""nofollow"">iPhone アプリ ランキング 日本</a>","apprankjp",0,FALSE,FALSE,NA,NA
"Australia 33. Lose Yourself - Eminem http://t.co/aKM4zlOXkA #Music #Video #iTunes #iPhone #Apple #Mac",FALSE,0,NA,2014-11-16 23:10:30,FALSE,NA,"534121358515396608",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">Top 10 Music Video</a>","itmvideorank",0,FALSE,FALSE,NA,NA
"Australia Courses 32. iPhone Application Programming - RWTH Aachen University http://t.co/6FNpGhEKK9 #iTunesU #iTunes #iPhone #Apple #Mac",FALSE,0,NA,2014-11-16 23:10:21,FALSE,NA,"534121321861361664",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">Top 10 iTunes U</a>","iturank",0,FALSE,FALSE,NA,NA
"iMacのベストセラー→ ７位： Apple iMac 24インチ/2.8GHz Core 2 Duo/2G/320G/8x SuperDrive DL MB325J/A http://t.co/QAniqHakTg 　#Apple　#アップル",FALSE,0,NA,2014-11-16 23:10:15,FALSE,NA,"534121299572842496",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","apple_goods",0,FALSE,FALSE,NA,NA
"iMacのベストセラー→ ８位： Apple iMac 2GHz Intel Core 2 Duo/20＂/1GB PC2-5300/250GB/SD/ATI Radeon HD 2400 XT… http://t.co/05WLqVneya 　#Apple　#アップル",FALSE,0,NA,2014-11-16 23:10:15,FALSE,NA,"534121296536166400",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","apple_goods",0,FALSE,FALSE,NA,NA
"iMacのベストセラー→ ９位： Apple iMac 21.5""/3.20GHz Core i3/4GB/1TB/8x SuperDrive DL MC509J/A http://t.co/PKknVNo4Ks 　#Apple　#アップル",FALSE,0,NA,2014-11-16 23:10:14,FALSE,NA,"534121293252018177",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","apple_goods",0,FALSE,FALSE,NA,NA
"EURO 2016 GROUP H :BULGARIA 1-1 MALTA http://t.co/rS45Hf9QSK #Verizon #Microsoft #Apple #Oceania #Whatsapp #CocaCola #Allianz #BP #Budweiser",FALSE,0,NA,2014-11-16 23:10:14,FALSE,NA,"534121293084241920",NA,"<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","VestuarioNJuego",0,FALSE,FALSE,NA,NA
"iMacのベストセラー→ １０位： Apple iMac 20＂/2.66GHz Core 2 Duo/2G/320G/8x SuperDrive DL MB324J/A http://t.co/2vAYULxc7B 　#Apple　#アップル",FALSE,0,NA,2014-11-16 23:10:13,FALSE,NA,"534121289724620800",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","apple_goods",0,FALSE,FALSE,NA,NA
"iMacのベストセラー→ ６位： Apple iMac 21.5""/3.06GHz Core i3/4GB/500GB/8x SuperDrive DL MC508J/A http://t.co/XXd6VnqJQw 　#Apple　#アップル",FALSE,0,NA,2014-11-16 23:10:12,FALSE,NA,"534121286335602689",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","apple_goods",0,FALSE,FALSE,NA,NA
"iMacのベストセラー→ ５位： APPLE iMac 27インチ 3.06GHz 1.0TB MB952J/A http://t.co/NCc8ic4fYr 　#Apple　#アップル",FALSE,0,NA,2014-11-16 23:10:12,FALSE,NA,"534121282900484096",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","apple_goods",0,FALSE,FALSE,NA,NA
"iMacのベストセラー→ ２位： Apple iMac 20インチ/2.4GHz Core 2 Duo/1G/250G/8x SuperDrive DL MB323J/A http://t.co/49Jv1CMxOe 　#Apple　#アップル",FALSE,0,NA,2014-11-16 23:10:10,FALSE,NA,"534121278429335552",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","apple_goods",0,FALSE,FALSE,NA,NA
"iMacのベストセラー→ ３位： APPLE iMac 27インチ 2.66GHz Quad Core i5 1.0TB MB953J/A http://t.co/76CKCy1AT3 　#Apple　#アップル",FALSE,0,NA,2014-11-16 23:10:09,FALSE,NA,"534121273555574784",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","apple_goods",0,FALSE,FALSE,NA,NA
"iMacのベストセラー→ ４位： Apple iMac 24""/3.06GHz/4GB/1TB/SD MB420J/A http://t.co/NDYZIaZ2mP 　#Apple　#アップル",FALSE,0,NA,2014-11-16 23:10:08,FALSE,NA,"534121269399003136",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","apple_goods",0,FALSE,FALSE,NA,NA
"APPLE MD528J/A [iPad mini Wi-Fiモデル 16GB ブラック&amp;スレート] #apple #ipad #ipadmini #mini #black
http://t.co/FbixPtsiHR",FALSE,0,NA,2014-11-16 23:10:08,FALSE,NA,"534121268815994880",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","apple_amazon",0,FALSE,FALSE,NA,NA
"iMacのベストセラー→ １位： APPLE iMac 21.5インチ 3.06GHz 500GB MB950J/A http://t.co/0mkOVzkhyz 　#Apple　#アップル",FALSE,0,NA,2014-11-16 23:10:08,FALSE,NA,"534121266244878336",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","apple_goods",0,FALSE,FALSE,NA,NA
"RT @ParthibanRajaGE How to Use iPhone as an Alarm Clock
http://t.co/gW6vDCCIVV
#iPhone #iOS #Apple @GeekEasier",FALSE,0,NA,2014-11-16 23:10:02,FALSE,NA,"534121244493234176",NA,"<a href=""http://justretweet.com"" rel=""nofollow"">Justretweet2</a>","ikechiawazie",0,FALSE,FALSE,NA,NA
"Australia 35. + - Ed Sheeran http://t.co/PiZNAnwdG3 #Music #iTunes #iPhone #Apple",FALSE,0,NA,2014-11-16 23:09:58,FALSE,NA,"534121227967672322",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">iTunes Top Albums</a>","mitarank",0,FALSE,FALSE,NA,NA
"Australia 81. Short Cuts - BBC Radio 4 http://t.co/LcI6w3XwQn #Podcast #iTunes #iPhone #Apple",FALSE,0,NA,2014-11-16 23:09:57,FALSE,NA,"534121223316205568",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">Top 10 Podcast</a>","itpcastrank",0,FALSE,FALSE,NA,NA
"Australia Free 71. Twitter - Twitter, Inc. http://t.co/SfW4BwH60z #Mac #iTunes #Apps #Apple",FALSE,0,NA,2014-11-16 23:09:57,FALSE,NA,"534121222619922432",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">Top 10 Mac App</a>","itmacapprank",0,FALSE,FALSE,NA,NA
"Japan 93. Best Friend's Girl - 三代目 J Soul Brothers http://t.co/Gh4pXlUUgL #Music #Video #iTunes #iPhone #Apple #Mac",FALSE,0,NA,2014-11-16 23:09:57,FALSE,NA,"534121221944668160",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">Top 10 Music Video</a>","itmvideorank",0,FALSE,FALSE,NA,NA
"AT&amp;T fait marche arrière sur son super suivi de ses utilisateurs http://t.co/eLoZccX97v via macbid #apple #news",FALSE,0,NA,2014-11-16 23:09:50,FALSE,NA,"534121192907878401",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","didier_botella",0,FALSE,FALSE,NA,NA
"Japan Courses 92. Hemingway, Fitzgerald, Faulkner - Yale University http://t.co/S7yTXr0R5X #iTunesU #iTunes #iPhone #Apple #Mac",FALSE,0,NA,2014-11-16 23:09:50,FALSE,NA,"534121192597094400",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">Top 10 iTunes U</a>","iturank",0,FALSE,FALSE,NA,NA
"Quickertek propose des pilotes Yosemite pour ses cartes 802.11ac http://t.co/9WAGd9aRtT via macbid #apple #news",FALSE,0,NA,2014-11-16 23:09:49,FALSE,NA,"534121189321748480",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","didier_botella",0,FALSE,FALSE,NA,NA
"OS X garde en mémoire tous les téléchargements effectués http://t.co/GmKjAhZjWV via macbid #apple #news",FALSE,0,NA,2014-11-16 23:09:49,FALSE,NA,"534121187342045184",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","didier_botella",0,FALSE,FALSE,NA,NA
"Les SSD sous forme de clés USB 3.0 pas toujours très rapides http://t.co/wMSphEiEYi via macbid #apple #news",FALSE,0,NA,2014-11-16 23:09:48,FALSE,NA,"534121185131630592",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","didier_botella",0,FALSE,FALSE,NA,NA
"Japan 94. オレノキュウキョク - 寿君 http://t.co/AWUdf5jxta #Music #iTunes #iPhone #Apple",FALSE,0,NA,2014-11-16 23:09:48,FALSE,NA,"534121183675826177",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">iTunes Top Albums</a>","mitarank",0,FALSE,FALSE,NA,NA
"Hackintosh 2: choisir son processeur http://t.co/huiGyKD8Uo via macbid #apple #news",FALSE,1,NA,2014-11-16 23:09:48,FALSE,NA,"534121182908661760",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","didier_botella",0,FALSE,FALSE,NA,NA
"Australia Paid 32. Ringtones for iPhone iOS 8 New - Mannix Apps http://t.co/Anw7JyZMfZ #iTunes #iPhone #Apps #Apple",FALSE,0,NA,2014-11-16 23:09:38,FALSE,NA,"534121140805853184",NA,"<a href=""http://sas.pt106.net"" rel=""nofollow"">iPhone アプリ ランキング 日本</a>","apprankjp",0,FALSE,FALSE,NA,NA
"Australia 62. Definitely, Maybe - Adam Brooks http://t.co/ajqu23Hygg #Movies #iTunes #iPhone #Apple",FALSE,0,NA,2014-11-16 23:09:33,FALSE,NA,"534121119494574080",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">Top 10 Movies</a>","itmovierank",0,FALSE,FALSE,NA,NA
"Australia 42. Wrapped Up (feat. Travie McCoy) - Olly Murs http://t.co/Z1aDc9vYXH #Music #iTunes #iPhone #Apple",FALSE,0,NA,2014-11-16 23:09:32,FALSE,NA,"534121118336946176",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">iTunes Store Top 10 Songs</a>","mitrank",0,FALSE,FALSE,NA,NA
"Japan Free 41. マクドナルド公式アプリ - 日本マクドナルド株式会社 http://t.co/qLuMSZMIc2 #iTunes #iPhone #Apps #Apple",FALSE,0,NA,2014-11-16 23:09:30,FALSE,NA,"534121110560710656",NA,"<a href=""http://sas.pt106.net"" rel=""nofollow"">iPhone アプリ ランキング 日本</a>","apprankjp",0,FALSE,FALSE,NA,NA
"Australia 34. Grown Woman (Bonus Video) - Beyoncé http://t.co/QTgemYI7f0 #Music #Video #iTunes #iPhone #Apple #Mac",FALSE,0,NA,2014-11-16 23:09:29,FALSE,NA,"534121104189571072",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">Top 10 Music Video</a>","itmvideorank",0,FALSE,FALSE,NA,NA
"RT @alvinalexander: 11 months ago, #Apple had six job postings listing #Scala (http://t.co/StLvGF3Ec1). Today they have 37. http://t.co/H4E…",FALSE,0,NA,2014-11-16 23:09:27,FALSE,NA,"534121096011055104",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","gclaramunt",25,TRUE,FALSE,NA,NA
"A 2005 Ford Ranger was just scanned near Hialeah, FL 33014 http://t.co/Yw0NJRNr2N #follow #apple #vinny",FALSE,0,NA,2014-11-16 23:09:25,FALSE,NA,"534121087031070720",NA,"<a href=""http://myvinny.com"" rel=""nofollow"">Vinny Scans</a>","Vinny_Scans",0,FALSE,FALSE,"-80.3","25.9"
"Australia Courses 33. The Roman World - La Trobe University http://t.co/X9MgFBaBGP #iTunesU #iTunes #iPhone #Apple #Mac",FALSE,0,NA,2014-11-16 23:09:20,FALSE,NA,"534121067766235136",NA,"<a href=""http://blog.77jp.net"" rel=""nofollow"">Top 10 iTunes U</a>","iturank",0,FALSE,FALSE,NA,NA
"funny face
Stupid Familyだよほんとに
바보 가족
#stupid #family #parttimejob #apple #going #dream http://t.co/qg1m12U29T",FALSE,0,NA,2014-11-16 23:09:15,FALSE,NA,"534121044609478656",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","tooooyaaaaa",0,FALSE,FALSE,NA,NA
