"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"#Glass #Apps - After two years of popping up at high-profile events sporting Google Glass, the gadget that… http://t.co/N1UCoGeDMQ #Google",FALSE,0,NA,2014-11-16 23:11:46,FALSE,NA,"534121681179009025",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","WHariyadii",0,FALSE,FALSE,NA,NA
"#Glass #Apps - After two years of popping up at high-profile events sporting Google Glass, the gadget that… http://t.co/aiZrGmzQPd #Google",FALSE,0,NA,2014-11-16 23:11:46,FALSE,NA,"534121678972792832",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","OctaJaqua",0,FALSE,FALSE,NA,NA
"#Glass #Apps - After two years of popping up at high-profile events sporting Google Glass, the gadget that… http://t.co/mh8MxgAnE1 #Google",FALSE,0,NA,2014-11-16 23:11:46,FALSE,NA,"534121678498840576",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","Bcvoadcom",0,FALSE,FALSE,NA,NA
"#Glass #Apps - After two years of popping up at high-profile events sporting Google Glass, the gadget that… http://t.co/CYYrGtXzBK #Google",FALSE,0,NA,2014-11-16 23:11:46,FALSE,NA,"534121678012301313",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","JacobDaniiel",0,FALSE,FALSE,NA,NA
"#Glass #Apps - After two years of popping up at high-profile events sporting Google Glass, the gadget that… http://t.co/B2ygGtd3Zo #Google",FALSE,0,NA,2014-11-16 23:11:45,FALSE,NA,"534121675667677184",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","HarZulfikar",0,FALSE,FALSE,NA,NA
"#Glass #Apps - After two years of popping up at high-profile events sporting Google Glass, the gadget that… http://t.co/DivpLctoHg #Google",FALSE,0,NA,2014-11-16 23:11:45,FALSE,NA,"534121674203877377",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","IdrYanii",0,FALSE,FALSE,NA,NA
"#Glass #Apps - After two years of popping up at high-profile events sporting Google Glass, the gadget that… http://t.co/bHOYhfXJHy #Google",FALSE,0,NA,2014-11-16 23:11:45,FALSE,NA,"534121673117556736",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","Bcvoadcom",0,FALSE,FALSE,NA,NA
"#Glass #Apps - After two years of popping up at high-profile events sporting Google Glass, the gadget that… http://t.co/JI9gJNt9d3 #Google",FALSE,0,NA,2014-11-16 23:11:42,FALSE,NA,"534121662778593280",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","WHariyadii",0,FALSE,FALSE,NA,NA
"#Glass #Apps - After two years of popping up at high-profile events sporting Google Glass, the gadget that… http://t.co/rmO8IGMEmU #Google",FALSE,0,NA,2014-11-16 23:11:42,FALSE,NA,"534121662426279936",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","EmnEdgarr",0,FALSE,FALSE,NA,NA
"#Glass #Apps - After two years of popping up at high-profile events sporting Google Glass, the gadget that… http://t.co/m78vIZ1T7z #Google",FALSE,0,NA,2014-11-16 23:11:41,FALSE,NA,"534121659377020928",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","CharlesLcnl",0,FALSE,FALSE,NA,NA
"#Glass #Apps - After two years of popping up at high-profile events sporting Google Glass, the gadget that… http://t.co/MemFVSlO47 #Google",FALSE,0,NA,2014-11-16 23:11:41,FALSE,NA,"534121658714300417",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","MarioMrtne",0,FALSE,FALSE,NA,NA
"#Glass #Apps - After two years of popping up at high-profile events sporting Google Glass, the gadget that… http://t.co/o3cHza9beC #Google",FALSE,0,NA,2014-11-16 23:11:41,FALSE,NA,"534121658202611713",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","WHariyadii",0,FALSE,FALSE,NA,NA
"#Glass #Apps - After two years of popping up at high-profile events sporting Google Glass, the gadget that… http://t.co/VqilfT6PEO #Google",FALSE,0,NA,2014-11-16 23:11:41,FALSE,NA,"534121656822685696",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","RayanAug",0,FALSE,FALSE,NA,NA
"#Glass #Apps - After two years of popping up at high-profile events sporting Google Glass, the gadget that… http://t.co/Ubxc1xYvif #Google",FALSE,0,NA,2014-11-16 23:11:40,FALSE,NA,"534121655908306944",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","MarkClant",0,FALSE,FALSE,NA,NA
"Stealing Ashraf properties by 50 flatbed trucks and looting of 10 large warehouses in recent weeks  http://t.co/3zAPvjMVVL #google",FALSE,0,NA,2014-11-16 23:11:39,FALSE,NA,"534121648409288704",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","ha_dalton",0,FALSE,FALSE,NA,NA
"#Glass #Apps - After two years of popping up at high-profile events sporting Google Glass, the gadget that… http://t.co/Y4E3ilGkcy #Google",FALSE,0,NA,2014-11-16 23:11:37,FALSE,NA,"534121641861603329",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","JoshAidennn",0,FALSE,FALSE,NA,NA
"#Glass #Apps - After two years of popping up at high-profile events sporting Google Glass, the gadget that… http://t.co/34bRXpmWr9 #Google",FALSE,0,NA,2014-11-16 23:11:36,FALSE,NA,"534121637302370304",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","MdeeyIHQ",0,FALSE,FALSE,NA,NA
"#google is king  http://t.co/Z7jPU7h1uY",FALSE,0,NA,2014-11-16 23:11:35,FALSE,NA,"534121632759955456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AydenJacobMed",0,FALSE,FALSE,NA,NA
"#Glass #Apps - After two years of popping up at high-profile events sporting Google Glass, the gadget that… http://t.co/G4zWabbVSb #Google",FALSE,0,NA,2014-11-16 23:11:32,FALSE,NA,"534121618587406336",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","LailAmeliia",0,FALSE,FALSE,NA,NA
"#Glass #Apps - After two years of popping up at high-profile events sporting Google Glass, the gadget that… http://t.co/8JdeyrojYU #Google",FALSE,0,NA,2014-11-16 23:11:24,FALSE,NA,"534121588531007488",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","PAliiah",0,FALSE,FALSE,NA,NA
"#Google, Oceana Link Up in Battle Against Illegal Fishing  http://t.co/QCpbZhIftN",FALSE,0,NA,2014-11-16 23:11:22,FALSE,NA,"534121579060670464",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","ElGuerrero561",0,FALSE,FALSE,NA,NA
"#Google Box office: 'Interstellar' soars past $300 million globally - Boston Herald   http://t.co/07VLZg2pPt",FALSE,0,NA,2014-11-16 23:11:21,FALSE,NA,"534121576078508032",NA,"<a href=""http://momknowsshopping.com/ArtsMusicMovies.php"" rel=""nofollow"">ReTweetArtsMusicMovies</a>","ArtsMusicMovies",0,FALSE,FALSE,NA,NA
"#Glass #Apps - After two years of popping up at high-profile events sporting Google Glass, the gadget that… http://t.co/qsqFPMeoev #Google",FALSE,0,NA,2014-11-16 23:11:18,FALSE,NA,"534121560408219648",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","CinRossy",0,FALSE,FALSE,NA,NA
"#Glass #Apps - After two years of popping up at high-profile events sporting Google Glass, the gadget that… http://t.co/IRTYyWyGvn #Google",FALSE,0,NA,2014-11-16 23:11:17,FALSE,NA,"534121557442826241",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","NanPutrii",0,FALSE,FALSE,NA,NA
"#Glass #Apps - After two years of popping up at high-profile events sporting Google Glass, the gadget that… http://t.co/Hx18xn6OgB #Google",FALSE,0,NA,2014-11-16 23:11:16,FALSE,NA,"534121552065732610",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","NNarniia",0,FALSE,FALSE,NA,NA
"#Glass #Apps - After two years of popping up at high-profile events sporting Google Glass, the gadget that… http://t.co/TgAY5ZIXSg #Google",FALSE,0,NA,2014-11-16 23:11:15,FALSE,NA,"534121551193325568",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","bejews",0,FALSE,FALSE,NA,NA
"#Glass #Apps - After two years of popping up at high-profile events sporting Google Glass, the gadget that… http://t.co/wAc6E6WTDA #Google",FALSE,0,NA,2014-11-16 23:11:14,FALSE,NA,"534121543207354369",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","HanSaffir",0,FALSE,FALSE,NA,NA
"#Glass #Apps - After two years of popping up at high-profile events sporting Google Glass, the gadget that… http://t.co/CKCboSTd7M #Google",FALSE,0,NA,2014-11-16 23:11:14,FALSE,NA,"534121542922170368",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","KKirranna",0,FALSE,FALSE,NA,NA
"http://t.co/mAweWOXPqf #housemusic #EDM #EDMFamily #music #me #awesome #managerspro #latin #latino #Latinoamerica #loud #HOT #Google",FALSE,0,NA,2014-11-16 23:11:13,FALSE,NA,"534121542318186497",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","patrickj1986",0,FALSE,FALSE,NA,NA
"#Glass #Apps - After two years of popping up at high-profile events sporting Google Glass, the gadget that… http://t.co/WQ58hqu5cL #Google",FALSE,0,NA,2014-11-16 23:11:13,FALSE,NA,"534121541131190273",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","Bcvoadcom",0,FALSE,FALSE,NA,NA
"#Glass #Apps - After two years of popping up at high-profile events sporting Google Glass, the gadget that… http://t.co/aK1VlX5Vve #Google",FALSE,0,NA,2014-11-16 23:11:12,FALSE,NA,"534121534911033344",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","NMirantii",0,FALSE,FALSE,NA,NA
"I see you with Google Glass http://t.co/hvqzcq9Xds *** #googleglass #google *** http://t.co/M1raZWgbJZ",FALSE,0,NA,2014-11-16 23:11:00,FALSE,NA,"534121487536766976",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","BeachyIgor",0,FALSE,FALSE,NA,NA
"What's up with #google ?  I can only pre-order #nexus6 by locking in w #at&amp;t very non #google!!!!!",FALSE,0,NA,2014-11-16 23:10:55,FALSE,NA,"534121464450916352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JosephScottForW",0,FALSE,FALSE,NA,NA
"AT&amp;T rumored to include its branding on Nexus 6 back http://t.co/h4zRtE9Lrp #google #news",FALSE,0,NA,2014-11-16 23:10:41,FALSE,NA,"534121406280122368",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","NullstreamBlog",0,FALSE,FALSE,NA,NA
"EURO 2016 GROUP H : BULGARIA 1-1 MALTA http://t.co/rS45Hf9QSK  #Instagram #Flickr #CadenaSer #Youtube #Blogger #Google #Outlook #Skype",FALSE,0,NA,2014-11-16 23:10:39,FALSE,NA,"534121398931714048",NA,"<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","VestuarioNJuego",0,FALSE,FALSE,NA,NA
"Aplicaciones imprescindibles para Google Chrome y Chrome OS - SoftZone (blog) http://t.co/ylDm4R8k1A #google",FALSE,0,NA,2014-11-16 23:10:34,FALSE,NA,"534121378308304896",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","DonGoogle",0,FALSE,FALSE,NA,NA
"This site is giving away Free Google Play Codes #Free #Google Play #Gift #Card #Codes #Generator http://t.co/cHYR1dV08l",FALSE,0,NA,2014-11-16 23:10:25,FALSE,NA,"534121339318050816",NA,"<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","family2348",0,FALSE,FALSE,NA,NA
"Why me no getting the Lollipop update yet :( #Nexus5 #Google #NeedUpdate5 ASAP Please...:(",FALSE,0,NA,2014-11-16 23:10:24,FALSE,NA,"534121333446021121",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TNadkarni",0,FALSE,FALSE,"0","0"
"#Google The Cornerplay: Free Microsoft Office on mobile is a clear attempt to secure the next generation: …  a...  http://t.co/VzKFPIBZNo",FALSE,0,NA,2014-11-16 23:10:22,FALSE,NA,"534121325787246593",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Gugle_News",0,FALSE,FALSE,NA,NA
"#WANZblog
#Tech #Google #GoogleGlasses #SanFrancisco #SiliconValley #Apps por @SantoySena_: http://t.co/2veJ7TFDfZ http://t.co/92MFW98rkf",FALSE,0,NA,2014-11-16 23:10:17,FALSE,NA,"534121305441042432",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","wanztv",0,FALSE,FALSE,NA,NA
"As Developers Depart, #Google Glass Is Ready To Become This Era’s Segway  http://t.co/JRC2ChNwY6",FALSE,0,NA,2014-11-16 23:10:16,FALSE,NA,"534121301146079232",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","ElGuerrero561",0,FALSE,FALSE,NA,NA
"#nowplaying DJ Global Byte: Radio Ga Ga (Remix) - #Musica su #Google Play http://t.co/mgcGUNExaW #House #Ibiza http://t.co/6USQ2hlun9",FALSE,0,NA,2014-11-16 23:10:13,FALSE,NA,"534121287598505985",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","DjGlobalByte",0,FALSE,FALSE,NA,NA
"YouTube adds subscription service to music mix   http://t.co/kMHXekYGEd
  #google #googleinc #youtube",FALSE,0,NA,2014-11-16 23:10:11,FALSE,NA,"534121280119648256",NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","Gossip_Dawg",0,FALSE,FALSE,NA,NA
"I see you with Google Glass http://t.co/0H4XY5aQ6O *** #googleglass #google *** http://t.co/ksq2Z7CG8K",FALSE,0,NA,2014-11-16 23:10:10,FALSE,NA,"534121277452455937",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","ParrotCareCtr",0,FALSE,FALSE,NA,NA
"#seo #google #sem : Googleアナリティクスってなぜ無料なんですか？　有料サービスとどう違う？ | 誰もが受けたい！アクセス解析5分クリニック | Web担当者Forum: 
今回のお悩み
Goog... http://t.co/Jg4fPbRALH",FALSE,0,NA,2014-11-16 23:10:08,FALSE,NA,"534121266186186752",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","seokensakuenjin",0,FALSE,FALSE,NA,NA
"RT @MclendonLakisha: Iran: the threat of execution of pol. Prisoner looms http://t.co/svH4Kg8xno #LeMonde #humanrights #google",FALSE,0,NA,2014-11-16 23:10:04,FALSE,NA,"534121250231033857",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AmirPasvari",1,TRUE,FALSE,NA,NA
"RT @SEOMrktgDeals: Gauranteed Page 1 #Ranking in #Google, #Yahoo &amp; #Bing or our #SEO services are FREE!!! http://t.co/lAYq2QIRZ5",FALSE,0,NA,2014-11-16 23:09:54,FALSE,NA,"534121210611642368",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","NFUnlimited",14,TRUE,FALSE,NA,NA
"RT @SEOMrktgDeals: Gauranteed Page 1 #Ranking in #Google, #Yahoo &amp; #Bing or our #SEO services are FREE!!! http://t.co/lAYq2QIRZ5",FALSE,0,NA,2014-11-16 23:09:45,FALSE,NA,"534121172745465856",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","UsenetUncens",14,TRUE,FALSE,NA,NA
"Battle Of The #Mobile Office Suites: #Microsoft Office Versus #Google Docs http://t.co/3eKbB6oFIv",FALSE,0,NA,2014-11-16 23:09:38,FALSE,NA,"534121142148423680",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","techmobileit",0,FALSE,FALSE,NA,NA
"Upset by Rams, Peyton Manning and Broncos stumbling as season's stretch run ... - Washington Post http://t.co/3F9kA4QC1m #google #sport",FALSE,0,NA,2014-11-16 23:09:26,FALSE,NA,"534121090503933952",NA,"<a href=""https://feed.press"" rel=""nofollow"">FeedPress Publisher</a>","sport_google",0,FALSE,FALSE,NA,NA
"No Foster, but Browns defense Blue - http://t.co/nZPXVU4ZB1 http://t.co/WeRrNn6bvF #google #sport",FALSE,0,NA,2014-11-16 23:09:16,FALSE,NA,"534121048170831872",NA,"<a href=""https://feed.press"" rel=""nofollow"">FeedPress Publisher</a>","sport_google",0,FALSE,FALSE,NA,NA
"Giants Have Chances Against 49ers but Fail to End Losing Streak - New York Times http://t.co/ecubdgFarD #google #sport",FALSE,0,NA,2014-11-16 23:09:06,FALSE,NA,"534121006986977280",NA,"<a href=""https://feed.press"" rel=""nofollow"">FeedPress Publisher</a>","sport_google",0,FALSE,FALSE,NA,NA
"#Glass #Apps - After two years of popping up at high-profile events sporting Google Glass, the gadget that… http://t.co/MXHQX8MhTL #Google",FALSE,0,NA,2014-11-16 23:08:47,FALSE,NA,"534120927999426560",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","LeoniRojo",0,FALSE,FALSE,NA,NA
"#Glass #Apps - After two years of popping up at high-profile events sporting Google Glass, the gadget that… http://t.co/MJTWJpIjgC #Google",FALSE,0,NA,2014-11-16 23:08:47,FALSE,NA,"534120926653059072",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","IBosnack",0,FALSE,FALSE,NA,NA
"#Glass #Apps - After two years of popping up at high-profile events sporting Google Glass, the gadget that… http://t.co/bFHQZ3F0Jt #Google",FALSE,0,NA,2014-11-16 23:08:46,FALSE,NA,"534120926384619520",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","EewGey",0,FALSE,FALSE,NA,NA
"Who's next at Florida? Expect offense, experience - Washington Post http://t.co/1ZbuzELKyb #google #sport",FALSE,0,NA,2014-11-16 23:08:46,FALSE,NA,"534120926313734144",NA,"<a href=""https://feed.press"" rel=""nofollow"">FeedPress Publisher</a>","sport_google",0,FALSE,FALSE,NA,NA
"#Glass #Apps - After two years of popping up at high-profile events sporting Google Glass, the gadget that… http://t.co/cEFIwDzEPY #Google",FALSE,0,NA,2014-11-16 23:08:46,FALSE,NA,"534120923901607936",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","DelonDgb",0,FALSE,FALSE,NA,NA
"#Glass #Apps - After two years of popping up at high-profile events sporting Google Glass, the gadget that… http://t.co/mSwVxQACDq #Google",FALSE,0,NA,2014-11-16 23:08:46,FALSE,NA,"534120923394101248",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","HjjZaky",0,FALSE,FALSE,NA,NA
"#Glass #Apps - After two years of popping up at high-profile events sporting Google Glass, the gadget that… http://t.co/BWTagxvQbq #Google",FALSE,0,NA,2014-11-16 23:08:46,FALSE,NA,"534120922622328832",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","LeoniRojo",0,FALSE,FALSE,NA,NA
"#Glass #Apps - After two years of popping up at high-profile events sporting Google Glass, the gadget that… http://t.co/JaiAFeE6HJ #Google",FALSE,0,NA,2014-11-16 23:08:45,FALSE,NA,"534120921892540416",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","IBosnack",0,FALSE,FALSE,NA,NA
"#Glass #Apps - After two years of popping up at high-profile events sporting Google Glass, the gadget that… http://t.co/GVCGbVyNdD #Google",FALSE,0,NA,2014-11-16 23:08:45,FALSE,NA,"534120920810401793",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","GinaaJenna",0,FALSE,FALSE,NA,NA
"#Glass #Apps - After two years of popping up at high-profile events sporting Google Glass, the gadget that… http://t.co/UAKUFJ7OEO #Google",FALSE,0,NA,2014-11-16 23:08:45,FALSE,NA,"534120920734920704",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","EewGey",0,FALSE,FALSE,NA,NA
"#Glass #Apps - After two years of popping up at high-profile events sporting Google Glass, the gadget that… http://t.co/6RVf2KMNEt #Google",FALSE,0,NA,2014-11-16 23:08:45,FALSE,NA,"534120920596500481",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","OIGEL",0,FALSE,FALSE,NA,NA
"#Glass #Apps - After two years of popping up at high-profile events sporting Google Glass, the gadget that… http://t.co/tjr3iyuzue #Google",FALSE,0,NA,2014-11-16 23:08:44,FALSE,NA,"534120917845020673",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","SabrinEvaa",0,FALSE,FALSE,NA,NA
"#Glass #Apps - After two years of popping up at high-profile events sporting Google Glass, the gadget that… http://t.co/SMbppprxkE #Google",FALSE,0,NA,2014-11-16 23:08:44,FALSE,NA,"534120917169750016",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","TyuHaman",0,FALSE,FALSE,NA,NA
"#Glass #Apps - After two years of popping up at high-profile events sporting Google Glass, the gadget that… http://t.co/S1ZEnGN6NM #Google",FALSE,0,NA,2014-11-16 23:08:44,FALSE,NA,"534120916918099968",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","OIGEL",0,FALSE,FALSE,NA,NA
"#Glass #Apps - After two years of popping up at high-profile events sporting Google Glass, the gadget that… http://t.co/w7RTNqSExx #Google",FALSE,0,NA,2014-11-16 23:08:44,FALSE,NA,"534120916276346880",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","DelonDgb",0,FALSE,FALSE,NA,NA
"#Glass #Apps - After two years of popping up at high-profile events sporting Google Glass, the gadget that… http://t.co/YYAADDvM5p #Google",FALSE,0,NA,2014-11-16 23:08:43,FALSE,NA,"534120912916738049",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","TyuHaman",0,FALSE,FALSE,NA,NA
"#Glass #Apps - After two years of popping up at high-profile events sporting Google Glass, the gadget that… http://t.co/W7XthtBGoc #Google",FALSE,0,NA,2014-11-16 23:08:43,FALSE,NA,"534120912115605504",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","CharlesLcnl",0,FALSE,FALSE,NA,NA
"#Glass #Apps - After two years of popping up at high-profile events sporting Google Glass, the gadget that… http://t.co/ofFHfcqBDw #Google",FALSE,0,NA,2014-11-16 23:08:43,FALSE,NA,"534120911851380736",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","GissMaiya",0,FALSE,FALSE,NA,NA
"#Glass #Apps - After two years of popping up at high-profile events sporting Google Glass, the gadget that… http://t.co/OGqe5Vcb38 #Google",FALSE,0,NA,2014-11-16 23:08:43,FALSE,NA,"534120911457517569",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","WHariyadii",0,FALSE,FALSE,NA,NA
"#Glass #Apps - After two years of popping up at high-profile events sporting Google Glass, the gadget that… http://t.co/suyuGejjiC #Google",FALSE,0,NA,2014-11-16 23:08:43,FALSE,NA,"534120910316261376",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","DoniiRahman",0,FALSE,FALSE,NA,NA
"#Glass #Apps - After two years of popping up at high-profile events sporting Google Glass, the gadget that… http://t.co/GxdwxR8oG2 #Google",FALSE,0,NA,2014-11-16 23:08:43,FALSE,NA,"534120909783564288",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","StevaAngell",0,FALSE,FALSE,NA,NA
"#Glass #Apps - After two years of popping up at high-profile events sporting Google Glass, the gadget that… http://t.co/8gA3z6yujo #Google",FALSE,0,NA,2014-11-16 23:08:42,FALSE,NA,"534120909489983488",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","AnnaaMariiana",0,FALSE,FALSE,NA,NA
"http://t.co/C5FbsrSLOR #Google",FALSE,0,NA,2014-11-16 23:08:42,FALSE,NA,"534120908122640385",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","TervPeyton",0,FALSE,FALSE,NA,NA
"#Glass #Apps - After two years of popping up at high-profile events sporting Google Glass, the gadget that… http://t.co/4qUlxRFmyl #Google",FALSE,0,NA,2014-11-16 23:08:42,FALSE,NA,"534120906654638081",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","WHariyadii",0,FALSE,FALSE,NA,NA
"#Glass #Apps - After two years of popping up at high-profile events sporting Google Glass, the gadget that… http://t.co/T1ZMCBkJWe #Google",FALSE,0,NA,2014-11-16 23:08:42,FALSE,NA,"534120906436534272",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","OscGarret",0,FALSE,FALSE,NA,NA
"#Glass #Apps - After two years of popping up at high-profile events sporting Google Glass, the gadget that… http://t.co/8LUotdUktR #Google",FALSE,0,NA,2014-11-16 23:08:42,FALSE,NA,"534120906247774210",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","JacobDaniiel",0,FALSE,FALSE,NA,NA
"#Glass #Apps - After two years of popping up at high-profile events sporting Google Glass, the gadget that… http://t.co/T3JEVEA9y9 #Google",FALSE,0,NA,2014-11-16 23:08:42,FALSE,NA,"534120905572499456",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","AmyyGabriel",0,FALSE,FALSE,NA,NA
"#Glass #Apps - After two years of popping up at high-profile events sporting Google Glass, the gadget that… http://t.co/y218uB1Mzc #Google",FALSE,0,NA,2014-11-16 23:08:42,FALSE,NA,"534120905505390592",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","GiitaQueen",0,FALSE,FALSE,NA,NA
"#Glass #Apps - After two years of popping up at high-profile events sporting Google Glass, the gadget that… http://t.co/aIluNF1Su2 #Google",FALSE,0,NA,2014-11-16 23:08:41,FALSE,NA,"534120904163209216",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","IirmaYuniitaa",0,FALSE,FALSE,NA,NA
"#Glass #Apps - After two years of popping up at high-profile events sporting Google Glass, the gadget that… http://t.co/EbOaHT5byb #Google",FALSE,0,NA,2014-11-16 23:08:41,FALSE,NA,"534120904142241793",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","WHariyadii",0,FALSE,FALSE,NA,NA
"http://t.co/rucbloGnmN #Google",FALSE,0,NA,2014-11-16 23:08:41,FALSE,NA,"534120904129642496",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","TervPeyton",0,FALSE,FALSE,NA,NA
"#Glass #Apps - After two years of popping up at high-profile events sporting Google Glass, the gadget that… http://t.co/CSPUMOi981 #Google",FALSE,0,NA,2014-11-16 23:08:41,FALSE,NA,"534120903974465537",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","MariahKaylla",0,FALSE,FALSE,NA,NA
"#Glass #Apps - After two years of popping up at high-profile events sporting Google Glass, the gadget that… http://t.co/Uq3ArWNogX #Google",FALSE,0,NA,2014-11-16 23:08:41,FALSE,NA,"534120903781535745",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","OscGarret",0,FALSE,FALSE,NA,NA
